Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
001070002,E33,00031683,Other,04/16/2000,04/15/2000,04/16/2000 12:09:51 AM,04/16/2000 12:10:33 AM,04/16/2000 12:10:48 AM,04/16/2000 12:13:14 AM,04/16/2000 12:14:26 AM,,,Other,04/16/2000 12:17:29 AM,400 Block of CAPITOL AVE,SF,94112,B09,33,0837,3,3,3,false,,1,ENGINE,1,9,11,Oceanview/Merced/Ingleside,"(37.7144812752634, -122.459109898055)",001070002-E33
001070003,M01,00031684,Medical Incident,04/16/2000,04/15/2000,04/16/2000 12:09:50 AM,04/16/2000 12:10:45 AM,04/16/2000 12:11:54 AM,04/16/2000 12:13:13 AM,04/16/2000 12:16:00 AM,,,Gone on Arrival,04/16/2000 12:21:54 AM,TAYLOR ST/TURK ST,SF,94102,B03,01,1365,3,3,3,true,,1,MEDIC,1,3,6,Tenderloin,"(37.7832143109759, -122.410764828365)",001070003-M01
001070005,M35,00031686,Medical Incident,04/16/2000,04/15/2000,04/16/2000 12:13:42 AM,04/16/2000 12:16:12 AM,04/16/2000 12:18:14 AM,04/16/2000 12:23:33 AM,04/16/2000 12:32:53 AM,,,Other,04/16/2000 12:51:00 AM,300 Block of POWELL ST,SF,94102,B01,01,1362,1,1,2,true,,1,MEDIC,1,1,3,Tenderloin,"(37.7878181557706, -122.4083825986)",001070005-M35
001070007,E35,00031688,Medical Incident,04/16/2000,04/15/2000,04/16/2000 12:22:20 AM,04/16/2000 12:23:03 AM,04/16/2000 12:23:30 AM,04/16/2000 12:25:40 AM,04/16/2000 12:27:14 AM,,,Other,04/16/2000 12:29:11 AM,500 Block of HARRISON ST,SF,94105,B03,35,2136,3,3,3,true,,1,ENGINE,2,3,6,Financial District/South Beach,"(37.7855694880471, -122.393469162416)",001070007-E35
001070008,K667,00031690,Medical Incident,04/16/2000,04/15/2000,04/16/2000 12:33:45 AM,04/16/2000 12:34:57 AM,04/16/2000 12:39:19 AM,04/16/2000 12:39:59 AM,04/16/2000 12:52:48 AM,04/16/2000 01:03:13 AM,04/16/2000 01:10:53 AM,Other,04/16/2000 01:11:01 AM,ELLIS ST/MARKET ST,SF,94103,B03,01,1322,2,2,2,false,,1,PRIVATE,1,1,6,South of Market,"(37.7857439877905, -122.405831012392)",001070008-K667
001070009,M05,00031689,Medical Incident,04/16/2000,04/15/2000,04/16/2000 12:34:43 AM,04/16/2000 12:36:47 AM,04/16/2000 12:38:33 AM,04/16/2000 12:43:33 AM,04/16/2000 12:48:47 AM,04/16/2000 01:06:06 AM,04/16/2000 01:12:33 AM,Other,04/16/2000 01:28:13 AM,200 Block of 14TH ST,SF,94103,B02,36,5215,2,2,2,true,,1,MEDIC,1,2,9,Mission,"(37.7683277432997, -122.418173796435)",001070009-M05
001070010,M43,00031691,Medical Incident,04/16/2000,04/15/2000,04/16/2000 12:36:35 AM,04/16/2000 12:43:07 AM,04/16/2000 12:43:33 AM,04/16/2000 12:46:18 AM,,,,Patient Declined Transport,04/16/2000 12:49:21 AM,3700 Block of MISSION ST,SF,94110,B06,32,5632,3,3,3,true,,1,MEDIC,2,6,9,Bernal Heights,"(37.7363849370532, -122.424283926896)",001070010-M43
001070011,M15,00031692,Medical Incident,04/16/2000,04/15/2000,04/16/2000 12:37:02 AM,04/16/2000 12:44:44 AM,04/16/2000 12:45:07 AM,,04/16/2000 12:49:23 AM,,,SFPD,04/16/2000 01:08:39 AM,CALL BOX: SAN JOSE AV/SANTA YNEZ AV,SF,94112,B09,15,8276,3,3,3,true,,1,MEDIC,1,9,11,Outer Mission,"(37.7258249736518, -122.442324422614)",001070011-M15
001070012,RA13,00031694,Medical Incident,04/16/2000,04/15/2000,04/16/2000 12:46:02 AM,04/16/2000 12:46:47 AM,04/16/2000 12:49:11 AM,04/16/2000 12:51:00 AM,04/16/2000 12:55:23 AM,04/16/2000 01:01:10 AM,04/16/2000 01:14:44 AM,Other,04/16/2000 01:54:16 AM,GRANT AV/GREEN ST,SF,94133,B01,28,1266,1,1,2,false,,1,AIRPORT,1,1,3,North Beach,"(37.7997036751716, -122.407395244265)",001070012-RA13
001070013,M41,00031693,Medical Incident,04/16/2000,04/15/2000,04/16/2000 12:45:20 AM,04/16/2000 12:47:47 AM,04/16/2000 12:48:17 AM,04/16/2000 12:50:36 AM,04/16/2000 12:54:54 AM,04/16/2000 01:09:56 AM,04/16/2000 01:18:26 AM,Other,04/16/2000 01:51:02 AM,900 Block of MARKET ST,SF,94102,B03,01,2248,3,3,3,true,,1,MEDIC,2,3,6,Tenderloin,"(37.7828276498838, -122.409708423721)",001070013-M41
001070014,E05,00031696,Medical Incident,04/16/2000,04/15/2000,04/16/2000 12:47:18 AM,04/16/2000 12:50:34 AM,04/16/2000 12:52:57 AM,04/16/2000 12:54:53 AM,04/16/2000 12:56:04 AM,,,Other,04/16/2000 01:05:06 AM,1500 Block of EDDY ST,SF,94115,B05,05,3624,3,3,3,false,,1,ENGINE,1,5,5,Western Addition,"(37.7813778205986, -122.433162045522)",001070014-E05
001070015,E10,00031695,Medical Incident,04/16/2000,04/15/2000,04/16/2000 12:49:09 AM,04/16/2000 12:51:07 AM,04/16/2000 12:52:05 AM,04/16/2000 12:54:42 AM,,,,Other,04/16/2000 12:54:44 AM,1300 Block of LYON ST,SF,94115,B05,10,4342,3,3,3,false,,1,ENGINE,2,5,2,Presidio Heights,"(37.7834029397974, -122.444654875848)",001070015-E10
001070016,M02,00031698,Medical Incident,04/16/2000,04/15/2000,04/16/2000 12:55:27 AM,04/16/2000 12:56:15 AM,04/16/2000 12:59:11 AM,04/16/2000 01:01:30 AM,04/16/2000 01:06:29 AM,04/16/2000 01:15:18 AM,04/16/2000 01:19:58 AM,Other,04/16/2000 01:29:04 AM,500 Block of JONES ST,SF,94102,B01,03,1462,2,2,2,true,,1,MEDIC,1,1,6,Tenderloin,"(37.7862684417162, -122.412997235896)",001070016-M02
001070017,E03,00031697,Medical Incident,04/16/2000,04/15/2000,04/16/2000 12:54:54 AM,04/16/2000 12:58:20 AM,04/16/2000 12:58:36 AM,04/16/2000 01:00:15 AM,04/16/2000 01:02:39 AM,,,Other,04/16/2000 01:17:10 AM,400 Block of MASON ST,SF,94102,B01,03,1411,3,3,3,false,,1,ENGINE,1,1,3,Tenderloin,"(37.7877640990096, -122.409925328419)",001070017-E03
001070017,M35,00031697,Medical Incident,04/16/2000,04/15/2000,04/16/2000 12:54:54 AM,04/16/2000 12:58:20 AM,04/16/2000 12:58:36 AM,04/16/2000 12:59:17 AM,04/16/2000 01:04:47 AM,04/16/2000 01:20:58 AM,04/16/2000 01:33:24 AM,Other,04/16/2000 01:57:00 AM,400 Block of MASON ST,SF,94102,B01,03,1411,3,3,3,true,,1,MEDIC,2,1,3,Tenderloin,"(37.7877640990096, -122.409925328419)",001070017-M35
001070018,M43,00031699,Medical Incident,04/16/2000,04/15/2000,04/16/2000 12:59:50 AM,04/16/2000 01:01:07 AM,04/16/2000 01:01:41 AM,04/16/2000 01:03:34 AM,04/16/2000 01:08:25 AM,04/16/2000 01:18:37 AM,04/16/2000 01:24:34 AM,Other,04/16/2000 01:38:40 AM,100 Block of RICE ST,SF,94112,B09,33,8357,3,3,3,true,,1,MEDIC,2,9,11,Outer Mission,"(37.7092732631372, -122.458759416852)",001070018-M43
001070020,E02,00031701,Alarms,04/16/2000,04/15/2000,04/16/2000 01:05:01 AM,04/16/2000 01:06:16 AM,04/16/2000 01:07:09 AM,04/16/2000 01:10:23 AM,04/16/2000 01:10:25 AM,,,Other,04/16/2000 02:05:15 AM,1400 Block of GRANT AVE,SF,94133,B01,28,1266,3,3,3,false,,1,ENGINE,1,1,3,North Beach,"(37.8001795612037, -122.40742149758)",001070020-E02
001070021,B05,00031702,Alarms,04/16/2000,04/15/2000,04/16/2000 01:10:35 AM,04/16/2000 01:10:38 AM,04/16/2000 01:10:53 AM,04/16/2000 01:13:53 AM,04/16/2000 01:18:49 AM,,,Other,04/16/2000 01:15:17 AM,0 Block of EUREKA ST,SF,94114,B05,06,5415,3,3,3,false,,1,CHIEF,2,5,8,Castro/Upper Market,"(37.7612022197525, -122.438244774823)",001070021-B05
001070021,E24,00031702,Alarms,04/16/2000,04/15/2000,04/16/2000 01:10:35 AM,04/16/2000 01:10:38 AM,04/16/2000 01:10:53 AM,04/16/2000 01:14:08 AM,,,,Other,04/16/2000 01:21:42 AM,0 Block of EUREKA ST,SF,94114,B05,06,5415,3,3,3,true,,1,ENGINE,3,5,8,Castro/Upper Market,"(37.7612022197525, -122.438244774823)",001070021-E24
001070022,E03,00031704,Citizen Assist / Service Call,04/16/2000,04/15/2000,04/16/2000 01:29:59 AM,04/16/2000 01:30:54 AM,04/16/2000 01:32:35 AM,04/16/2000 01:33:29 AM,,,,Other,04/16/2000 01:42:34 AM,1500 Block of VAN NESS AVE,SF,94109,B04,03,3156,3,3,3,false,,1,ENGINE,1,4,3,Nob Hill,"(37.7899102760998, -122.422060762613)",001070022-E03
001070026,E05,00031706,Medical Incident,04/16/2000,04/15/2000,04/16/2000 01:35:38 AM,04/16/2000 01:36:39 AM,04/16/2000 01:37:14 AM,04/16/2000 01:38:49 AM,04/16/2000 01:39:58 AM,,,Other,04/16/2000 01:42:43 AM,FELL ST/WEBSTER ST,SF,94102,B05,05,3532,3,3,3,false,,1,ENGINE,1,2,5,Hayes Valley,"(37.7751111786563, -122.429365861907)",001070026-E05
001070027,M09,00031707,Medical Incident,04/16/2000,04/15/2000,04/16/2000 01:41:54 AM,04/16/2000 01:42:50 AM,04/16/2000 01:43:22 AM,04/16/2000 01:45:30 AM,04/16/2000 01:50:21 AM,,,No Merit,04/16/2000 01:51:57 AM,COSO AV/MIRABEL AV,SF,94110,B06,11,5657,3,3,3,true,,1,MEDIC,3,6,9,Bernal Heights,"(37.7459572714308, -122.417822835335)",001070027-M09
001070028,M36,00031708,Medical Incident,04/16/2000,04/15/2000,04/16/2000 01:42:36 AM,04/16/2000 01:43:03 AM,04/16/2000 01:44:18 AM,04/16/2000 01:45:47 AM,,,,No Merit,04/16/2000 01:47:26 AM,19TH ST/MISSION ST,SF,94110,B06,07,5433,3,3,3,true,,1,MEDIC,3,6,9,Mission,"(37.7602353559327, -122.419206043807)",001070028-M36
001070028,RS2,00031708,Medical Incident,04/16/2000,04/15/2000,04/16/2000 01:42:36 AM,04/16/2000 01:43:03 AM,04/16/2000 01:44:18 AM,04/16/2000 01:46:44 AM,04/16/2000 01:46:47 AM,,,Other,04/16/2000 01:47:26 AM,19TH ST/MISSION ST,SF,94110,B06,07,5433,3,3,3,true,,1,RESCUE SQUAD,2,6,9,Mission,"(37.7602353559327, -122.419206043807)",001070028-RS2
001070029,RA03,00031710,Medical Incident,04/16/2000,04/15/2000,04/16/2000 01:43:33 AM,04/16/2000 01:44:56 AM,04/16/2000 01:50:10 AM,04/16/2000 01:52:02 AM,04/16/2000 01:56:54 AM,04/16/2000 02:07:21 AM,04/16/2000 02:21:01 AM,Other,04/16/2000 02:44:26 AM,400 Block of MASON ST,SF,94102,B01,03,1411,1,1,2,false,,1,AIRPORT,1,1,3,Tenderloin,"(37.7877640990096, -122.409925328419)",001070029-RA03
001070030,RA38,00031711,Medical Incident,04/16/2000,04/15/2000,04/16/2000 01:44:15 AM,04/16/2000 01:45:23 AM,04/16/2000 01:50:55 AM,04/16/2000 01:54:46 AM,04/16/2000 02:00:39 AM,04/16/2000 02:11:41 AM,04/16/2000 02:39:01 AM,Other,04/16/2000 02:46:06 AM,JEFFERSON ST/SCOTT ST,SF,94123,B04,16,4112,1,1,2,true,,1,AIRPORT,1,4,2,Marina,"(37.804849892039, -122.442125699909)",001070030-RA38
001070031,M36,00031709,Medical Incident,04/16/2000,04/15/2000,04/16/2000 01:45:27 AM,04/16/2000 01:47:34 AM,04/16/2000 01:49:01 AM,04/16/2000 01:49:36 AM,04/16/2000 01:52:52 AM,04/16/2000 02:12:10 AM,04/16/2000 02:37:12 AM,Other,04/16/2000 03:07:36 AM,1000 Block of CAPP ST,SF,94110,B06,11,5534,3,3,3,true,,1,MEDIC,2,6,9,Mission,"(37.7499099820999, -122.417055896284)",001070031-M36
001070032,RA32,00031712,Medical Incident,04/16/2000,04/15/2000,04/16/2000 01:47:58 AM,04/16/2000 01:48:35 AM,04/16/2000 01:51:34 AM,04/16/2000 01:57:55 AM,04/16/2000 02:01:56 AM,,,No Merit,04/16/2000 02:06:32 AM,EXCELSIOR AV/MISSION ST,SF,94112,B09,43,6116,1,1,2,false,,1,AIRPORT,1,9,11,Excelsior,"(37.7262362449736, -122.433623592293)",001070032-RA32
001070033,E36,00031713,Alarms,04/16/2000,04/15/2000,04/16/2000 01:53:22 AM,04/16/2000 01:54:34 AM,04/16/2000 01:54:48 AM,04/16/2000 01:56:36 AM,04/16/2000 01:57:18 AM,,,Other,04/16/2000 02:10:15 AM,0 Block of VAN NESS AVE,SF,94102,B02,36,3211,3,3,3,false,,1,ENGINE,1,2,5,Hayes Valley,"(37.7756495714097, -122.419512541033)",001070033-E36
001070035,M02,00031715,Medical Incident,04/16/2000,04/15/2000,04/16/2000 01:56:02 AM,04/16/2000 01:57:19 AM,04/16/2000 01:58:38 AM,,04/16/2000 02:02:05 AM,,,Other,04/16/2000 02:07:46 AM,500 Block of BROADWAY,SF,94133,B01,02,1311,3,3,3,true,,1,MEDIC,1,1,3,North Beach,"(37.7980228452184, -122.405863212632)",001070035-M02
001070036,M09,00031716,Medical Incident,04/16/2000,04/15/2000,04/16/2000 01:59:16 AM,04/16/2000 01:59:16 AM,04/16/2000 01:59:16 AM,,,,,Other,04/16/2000 02:10:55 AM,0 Block of PRECITA AVE,SF,94110,B06,11,5624,1,1,2,false,,1,MEDIC,1,6,9,Bernal Heights,"(37.7466802310365, -122.418711309665)",001070036-M09
001070037,M43,00031717,Medical Incident,04/16/2000,04/15/2000,04/16/2000 02:01:39 AM,04/16/2000 02:01:49 AM,04/16/2000 02:03:50 AM,04/16/2000 02:06:11 AM,,,,Other,04/16/2000 02:09:07 AM,MISSION ST/PERSIA AV,SF,94112,B09,43,6121,1,1,2,true,,1,MEDIC,1,9,11,Excelsior,"(37.7231299651881, -122.435976887493)",001070037-M43
001070038,M12,00031718,Medical Incident,04/16/2000,04/15/2000,04/16/2000 02:02:13 AM,04/16/2000 02:03:55 AM,04/16/2000 02:06:11 AM,04/16/2000 02:07:59 AM,04/16/2000 02:11:01 AM,,,Other,04/16/2000 02:45:12 AM,1400 Block of 8TH AVE,SF,94122,B08,22,7334,3,3,3,true,,1,MEDIC,2,8,5,Inner Sunset,"(37.7612870015369, -122.465117026934)",001070038-M12
001070039,M41,00031719,Medical Incident,04/16/2000,04/15/2000,04/16/2000 02:06:37 AM,04/16/2000 02:06:56 AM,04/16/2000 02:07:30 AM,04/16/2000 02:11:46 AM,04/16/2000 02:11:48 AM,,,Against Medical Advice,04/16/2000 02:43:05 AM,POWELL ST/WASHINGTON ST,SF,94108,B01,02,1355,3,3,3,true,,1,MEDIC,1,1,3,Chinatown,"(37.794736824503, -122.40972157871)",001070039-M41
001070041,T02,00031720,Citizen Assist / Service Call,04/16/2000,04/15/2000,04/16/2000 02:30:41 AM,04/16/2000 02:30:50 AM,04/16/2000 02:31:05 AM,,,,,Other,04/16/2000 02:40:19 AM,900 Block of BROADWAY,SF,94133,B01,02,1442,3,3,3,true,,1,TRUCK,1,1,3,Nob Hill,"(37.7972657850655, -122.412419929425)",001070041-T02
001070042,M15,00031721,Medical Incident,04/16/2000,04/15/2000,04/16/2000 02:32:29 AM,04/16/2000 02:35:05 AM,04/16/2000 02:36:18 AM,04/16/2000 02:40:41 AM,04/16/2000 02:44:01 AM,,,Other,04/16/2000 03:10:00 AM,CALL BOX: SAN JOSE AV/SANTA YNEZ AV,SF,94112,B09,15,8276,1,1,2,true,,1,MEDIC,1,9,11,Outer Mission,"(37.7258249736518, -122.442324422614)",001070042-M15
001070043,E38,00031722,Alarms,04/16/2000,04/15/2000,04/16/2000 02:37:02 AM,04/16/2000 02:37:07 AM,04/16/2000 02:38:23 AM,04/16/2000 02:40:02 AM,04/16/2000 02:41:20 AM,,,Other,04/16/2000 02:53:26 AM,1900 Block of PINE ST,SF,94109,B04,38,3325,3,3,3,false,,1,ENGINE,1,4,5,Pacific Heights,"(37.7887362201087, -122.427896828509)",001070043-E38
001070044,K667,00031724,Medical Incident,04/16/2000,04/15/2000,04/16/2000 02:35:19 AM,04/16/2000 02:38:40 AM,04/16/2000 02:47:48 AM,,04/16/2000 02:49:25 AM,,,Other,04/16/2000 03:21:38 AM,500 Block of OFARRELL ST,SF,94102,B01,01,1363,2,2,2,false,,1,PRIVATE,1,2,6,Tenderloin,"(37.785631781088, -122.413782612492)",001070044-K667
001070045,E07,00031723,Structure Fire,04/16/2000,04/15/2000,04/16/2000 02:40:59 AM,04/16/2000 02:41:19 AM,04/16/2000 02:41:58 AM,,04/16/2000 02:45:20 AM,,,Other,04/16/2000 02:48:57 AM,16TH ST/GUERRERO ST,SF,94103,B02,06,5235,3,3,3,false,,1,ENGINE,1,2,8,Mission,"(37.7647834522541, -122.424102685064)",001070045-E07
001070046,E06,00031725,Citizen Assist / Service Call,04/16/2000,04/15/2000,04/16/2000 02:56:31 AM,04/16/2000 02:57:24 AM,04/16/2000 02:57:36 AM,04/16/2000 02:59:40 AM,04/16/2000 03:01:47 AM,,,Other,04/16/2000 03:09:25 AM,1200 Block of HAIGHT ST,SF,94117,B05,21,4353,3,3,3,false,,1,ENGINE,1,5,5,Haight Ashbury,"(37.7706078154142, -122.442665734926)",001070046-E06
001070047,E19,00031726,Medical Incident,04/16/2000,04/15/2000,04/16/2000 02:58:29 AM,04/16/2000 02:58:32 AM,04/16/2000 02:59:03 AM,04/16/2000 03:01:38 AM,04/16/2000 03:05:13 AM,,,Other,04/16/2000 03:23:20 AM,1300 Block of HOLLOWAY AVE,SF,94132,B09,19,8436,3,3,3,true,,1,ENGINE,1,9,11,Oceanview/Merced/Ingleside,"(37.7215793299527, -122.471225712363)",001070047-E19
001070049,E39,00031728,Medical Incident,04/16/2000,04/15/2000,04/16/2000 03:00:28 AM,04/16/2000 03:01:56 AM,04/16/2000 03:02:30 AM,04/16/2000 03:05:14 AM,04/16/2000 03:08:29 AM,,,Other,04/16/2000 03:19:28 AM,300 Block of MAGELLAN AVE,SF,94116,B08,39,8624,3,3,3,false,,1,ENGINE,1,8,7,West of Twin Peaks,"(37.7452009311152, -122.46329545817)",001070049-E39
001070050,M09,00031729,Medical Incident,04/16/2000,04/15/2000,04/16/2000 03:01:05 AM,04/16/2000 03:02:16 AM,04/16/2000 03:04:57 AM,04/16/2000 03:06:53 AM,04/16/2000 03:10:35 AM,04/16/2000 03:20:04 AM,04/16/2000 03:21:05 AM,Other,04/16/2000 03:39:34 AM,1600 Block of VALENCIA ST,SF,94110,B06,11,5611,3,3,3,true,,1,MEDIC,2,6,9,Bernal Heights,"(37.7459866015687, -122.420005752915)",001070050-M09
001070051,RA32,00031730,Medical Incident,04/16/2000,04/15/2000,04/16/2000 03:10:52 AM,04/16/2000 03:13:35 AM,04/16/2000 03:14:49 AM,,,,,Other,04/16/2000 03:15:42 AM,1600 Block of SUNNYDALE AVE,SF,94134,B09,43,6241,1,1,2,false,,1,AIRPORT,2,9,10,Visitacion Valley,"(37.7121495088226, -122.417141225728)",001070051-RA32
001070052,M17,00031731,Medical Incident,04/16/2000,04/15/2000,04/16/2000 03:18:55 AM,04/16/2000 03:19:01 AM,04/16/2000 03:19:48 AM,04/16/2000 03:21:59 AM,04/16/2000 03:27:21 AM,04/16/2000 03:33:59 AM,04/16/2000 03:42:12 AM,Other,04/16/2000 03:54:49 AM,200 Block of WILLIAMS AVE,SF,94124,B10,42,6474,1,1,2,true,,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7299346936044, -122.397744427103)",001070052-M17
001070053,RA38,00031732,Citizen Assist / Service Call,04/16/2000,04/15/2000,04/16/2000 03:41:41 AM,04/16/2000 03:42:30 AM,04/16/2000 03:42:57 AM,04/16/2000 04:07:59 AM,04/16/2000 04:14:08 AM,04/16/2000 04:42:10 AM,04/16/2000 04:49:52 AM,Other,04/16/2000 04:14:10 AM,1200 Block of HAIGHT ST,SF,94117,B05,21,4353,3,3,3,true,,1,AIRPORT,3,5,5,Haight Ashbury,"(37.7706078154142, -122.442665734926)",001070053-RA38
001070055,E02,00031734,Medical Incident,04/16/2000,04/15/2000,04/16/2000 03:48:08 AM,04/16/2000 03:51:28 AM,04/16/2000 03:52:21 AM,,04/16/2000 03:55:54 AM,,,Other,04/16/2000 04:04:43 AM,900 Block of POWELL ST,SF,94108,B01,02,1355,E,E,3,false,,1,ENGINE,1,1,3,Chinatown,"(37.793420180327, -122.409388683)",001070055-E02
001070055,RC1,00031734,Medical Incident,04/16/2000,04/15/2000,04/16/2000 03:48:08 AM,04/16/2000 03:51:28 AM,04/16/2000 03:52:21 AM,04/16/2000 03:55:52 AM,04/16/2000 03:58:55 AM,,,Other,04/16/2000 04:04:37 AM,900 Block of POWELL ST,SF,94108,B01,02,1355,E,E,3,true,,1,RESCUE CAPTAIN,3,1,3,Chinatown,"(37.793420180327, -122.409388683)",001070055-RC1
001070056,RA13,00031735,Medical Incident,04/16/2000,04/15/2000,04/16/2000 03:52:15 AM,04/16/2000 03:53:01 AM,04/16/2000 03:54:34 AM,04/16/2000 03:55:55 AM,04/16/2000 03:57:21 AM,04/16/2000 04:21:30 AM,04/16/2000 04:25:46 AM,Other,04/16/2000 05:07:10 AM,BATTERY ST/CALIFORNIA ST,SF,94111,B01,13,1162,1,3,3,false,,1,AIRPORT,1,1,3,Financial District/South Beach,"(37.7932091009557, -122.399958736963)",001070056-RA13
001070057,E01,00031736,Alarms,04/16/2000,04/15/2000,04/16/2000 03:56:08 AM,04/16/2000 03:57:58 AM,04/16/2000 03:58:34 AM,04/16/2000 04:00:22 AM,04/16/2000 04:03:35 AM,,,Other,04/16/2000 04:12:44 AM,300 Block of CLEMENTINA ST,SF,94103,B03,01,2215,3,3,3,false,,1,ENGINE,2,3,6,South of Market,"(37.781960649289, -122.402224095303)",001070057-E01
001070058,RA03,00031737,Medical Incident,04/16/2000,04/15/2000,04/16/2000 04:05:31 AM,04/16/2000 04:05:44 AM,04/16/2000 04:07:48 AM,04/16/2000 04:12:18 AM,04/16/2000 04:14:04 AM,04/16/2000 04:48:37 AM,04/16/2000 04:57:16 AM,Other,04/16/2000 05:25:16 AM,200 Block of EDDY ST,SF,94102,B03,01,1453,1,1,2,false,,1,AIRPORT,1,3,6,Tenderloin,"(37.7840910361755, -122.411784369455)",001070058-RA03
001070059,E11,00031738,Medical Incident,04/16/2000,04/15/2000,04/16/2000 04:15:23 AM,04/16/2000 04:15:33 AM,04/16/2000 04:16:44 AM,04/16/2000 04:18:17 AM,04/16/2000 04:20:36 AM,,,Other,04/16/2000 04:35:12 AM,3400 Block of 22ND ST,SF,94110,B06,11,5471,3,3,3,false,,1,ENGINE,1,6,8,Mission,"(37.7552079402492, -122.423474114301)",001070059-E11
001070060,M17,00031739,Medical Incident,04/16/2000,04/15/2000,04/16/2000 04:12:09 AM,04/16/2000 04:16:08 AM,04/16/2000 04:17:48 AM,04/16/2000 04:20:05 AM,04/16/2000 04:22:42 AM,04/16/2000 04:34:12 AM,04/16/2000 04:43:07 AM,Other,04/16/2000 05:07:46 AM,0 Block of GOULD ST,SF,94124,B10,44,6323,3,3,3,true,,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.7220246314295, -122.398063263582)",001070060-M17
001070061,M36,00031740,Medical Incident,04/16/2000,04/15/2000,04/16/2000 04:26:59 AM,04/16/2000 04:29:40 AM,04/16/2000 04:30:37 AM,04/16/2000 04:32:29 AM,04/16/2000 04:35:40 AM,04/16/2000 04:55:54 AM,04/16/2000 05:01:14 AM,Other,04/16/2000 05:33:24 AM,900 Block of SOUTH VAN NESS AVE,SF,94110,B06,07,5433,3,3,3,true,,1,MEDIC,1,6,9,Mission,"(37.7579612754198, -122.416865021431)",001070061-M36
001070063,E20,00031742,Alarms,04/16/2000,04/15/2000,04/16/2000 04:51:26 AM,04/16/2000 04:52:21 AM,04/16/2000 04:52:36 AM,04/16/2000 04:54:31 AM,04/16/2000 04:56:53 AM,,,Other,04/16/2000 05:04:14 AM,1400 Block of 7TH AVE,SF,94122,B08,22,7331,3,3,3,false,,1,ENGINE,1,8,5,Inner Sunset,"(37.7613340585607, -122.464046025734)",001070063-E20
001070064,E31,00031743,Medical Incident,04/16/2000,04/15/2000,04/16/2000 04:54:21 AM,04/16/2000 04:57:11 AM,04/16/2000 04:57:30 AM,04/16/2000 04:58:20 AM,04/16/2000 05:01:32 AM,,,Other,04/16/2000 05:25:40 AM,1300 Block of CLEMENT ST,SF,94118,B07,31,7153,3,3,3,false,,1,ENGINE,1,7,1,Outer Richmond,"(37.7824766748943, -122.473544061984)",001070064-E31
001070066,E02,00031745,Structure Fire,04/16/2000,04/15/2000,04/16/2000 05:18:01 AM,04/16/2000 05:18:03 AM,04/16/2000 05:18:13 AM,04/16/2000 05:22:02 AM,,,,Other,04/16/2000 05:25:01 AM,COLUMBUS AV/GREENWICH ST,SF,94133,B01,28,1351,3,3,3,false,,1,ENGINE,1,1,3,Chinatown,"(37.8019306357162, -122.412541279347)",001070066-E02
001070068,B03,00031747,Structure Fire,04/16/2000,04/15/2000,04/16/2000 05:19:05 AM,04/16/2000 05:19:41 AM,04/16/2000 05:20:08 AM,04/16/2000 05:21:10 AM,,,,Other,04/16/2000 05:28:52 AM,3RD ST/JESSIE ST,SF,94103,B03,01,2211,3,3,3,false,,1,CHIEF,10,3,6,Financial District/South Beach,"(37.7866782082786, -122.40257522865)",001070068-B03
001070068,D1,00031747,Structure Fire,04/16/2000,04/15/2000,04/16/2000 05:19:05 AM,04/16/2000 05:19:41 AM,04/16/2000 05:20:08 AM,,04/16/2000 05:25:30 AM,,,Other,04/16/2000 05:31:35 AM,3RD ST/JESSIE ST,SF,94103,B03,01,2211,3,3,3,true,,1,CHIEF,7,3,6,Financial District/South Beach,"(37.7866782082786, -122.40257522865)",001070068-D1
001070068,E01,00031747,Structure Fire,04/16/2000,04/15/2000,04/16/2000 05:19:05 AM,04/16/2000 05:19:41 AM,04/16/2000 05:20:08 AM,04/16/2000 05:21:29 AM,04/16/2000 05:22:44 AM,,,Other,04/16/2000 05:43:21 AM,3RD ST/JESSIE ST,SF,94103,B03,01,2211,3,3,3,false,,1,ENGINE,2,3,6,Financial District/South Beach,"(37.7866782082786, -122.40257522865)",001070068-E01
001070068,T01,00031747,Structure Fire,04/16/2000,04/15/2000,04/16/2000 05:19:05 AM,04/16/2000 05:19:41 AM,04/16/2000 05:20:08 AM,04/16/2000 05:21:36 AM,04/16/2000 05:22:33 AM,,,Other,04/16/2000 05:37:41 AM,3RD ST/JESSIE ST,SF,94103,B03,01,2211,3,3,3,true,,1,TRUCK,1,3,6,Financial District/South Beach,"(37.7866782082786, -122.40257522865)",001070068-T01
