Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
051660020,T07,05044231,Structure Fire,06/15/2005,06/14/2005,06/15/2005 02:27:39 AM,06/15/2005 02:33:16 AM,06/15/2005 02:34:02 AM,06/15/2005 02:36:24 AM,06/15/2005 02:44:21 AM,,,Other,06/15/2005 03:17:57 AM,1200 Block of ARMSTRONG AVE,SF,94124,B10,17,6652,3,3,3,false,,1,TRUCK,4,10,10,Bayview Hunters Point,"(37.722554245243, -122.385653505499)",051660020-T07
170333760,T04,17014545,Alarms,02/02/2017,02/02/2017,02/02/2017 09:50:19 PM,02/02/2017 09:51:34 PM,02/02/2017 09:52:43 PM,02/02/2017 09:54:50 PM,,,,Fire,02/02/2017 10:06:41 PM,500 Block of 16TH ST,San Francisco,94158,B03,04,2364,3,3,3,false,Alarm,1,TRUCK,3,3,6,Mission Bay,"(37.7669077375636, -122.389953310859)",170333760-T04
073580251,67,07103070,Medical Incident,12/24/2007,12/24/2007,12/24/2007 04:48:01 PM,12/24/2007 04:49:09 PM,12/24/2007 04:49:24 PM,12/24/2007 04:50:30 PM,12/24/2007 04:55:51 PM,12/24/2007 05:24:04 PM,12/24/2007 05:50:39 PM,Code 2 Transport,12/24/2007 06:20:15 PM,1400 Block of GEARY BLVD,SF,94109,B04,03,3323,3,2,2,true,,1,MEDIC,2,4,5,Japantown,"(37.7853120673592, -122.42636663641)",073580251-67
172870762,RC2,17120648,Medical Incident,10/14/2017,10/13/2017,10/14/2017 07:38:04 AM,10/14/2017 07:38:26 AM,10/14/2017 07:45:14 AM,10/14/2017 07:46:18 AM,,,,Code 3 Transport,10/14/2017 07:48:32 AM,1400 Block of 45TH AV,San Francisco,94122,B08,23,7655,3,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,3,8,4,Sunset/Parkside,"(37.75954216070238, -122.50472200816868)",172870762-RC2
090320269,T06,09009637,Structure Fire,02/01/2009,02/01/2009,02/01/2009 04:39:12 PM,02/01/2009 04:39:44 PM,02/01/2009 04:40:00 PM,02/01/2009 04:41:16 PM,02/01/2009 04:43:31 PM,,,Other,02/01/2009 04:44:30 PM,SCOTT ST/HAYES ST,SF,94117,B05,21,4136,3,3,3,false,,1,TRUCK,7,5,5,Hayes Valley,"(37.77520593025, -122.436128964162)",090320269-T06
163632961,86,16145547,Medical Incident,12/28/2016,12/28/2016,12/28/2016 04:49:38 PM,12/28/2016 04:49:38 PM,12/28/2016 04:50:16 PM,12/28/2016 04:50:51 PM,12/28/2016 05:03:36 PM,12/28/2016 05:14:30 PM,12/28/2016 05:25:26 PM,Code 3 Transport,12/28/2016 06:17:43 PM,2400 Block of GEARY BLVD,San Francisco,94115,B05,10,4261,A,E,3,true,Potentially Life-Threatening,1,MEDIC,4,5,2,Lone Mountain/USF,"(37.7826460260755, -122.443580987451)",163632961-86
152902366,E02,15111472,Structure Fire,10/17/2015,10/17/2015,10/17/2015 03:38:58 PM,10/17/2015 03:38:58 PM,10/17/2015 03:39:23 PM,10/17/2015 03:40:29 PM,,,,Fire,10/17/2015 03:42:15 PM,TAYLOR ST/JACKSON ST,San Francisco,94108,B01,02,1443,3,3,3,true,Alarm,1,ENGINE,2,1,3,Nob Hill,"(37.7951978162562, -122.413187771663)",152902366-E02
110960270,E51,11031913,Alarms,04/06/2011,04/06/2011,04/06/2011 05:10:27 PM,04/06/2011 05:12:03 PM,04/06/2011 05:12:26 PM,04/06/2011 05:13:52 PM,04/06/2011 05:14:25 PM,,,Other,04/06/2011 05:24:16 PM,200 Block of LINCOLN BLVD,PR,94129,B99,51,4612,3,3,3,true,,1,ENGINE,1,7,2,Presidio,"(37.8013933853526, -122.455637707626)",110960270-E51
020550112,E01,02016505,Alarms,02/24/2002,02/24/2002,02/24/2002 08:15:39 AM,02/24/2002 08:16:42 AM,02/24/2002 08:17:27 AM,02/24/2002 08:19:07 AM,02/24/2002 08:20:40 AM,,,Other,02/24/2002 08:27:34 AM,200 Block of OFARRELL ST,SF,94102,B01,01,1363,3,3,3,false,,1,ENGINE,1,1,3,Tenderloin,"(37.7864070156063, -122.408499456394)",020550112-E01
062230167,E15,06062736,Structure Fire,08/11/2006,08/11/2006,08/11/2006 10:55:17 AM,08/11/2006 10:56:16 AM,08/11/2006 10:56:26 AM,,08/11/2006 11:05:57 AM,,,Other,08/11/2006 12:04:19 PM,700 Block of GONZALEZ DR,SF,94132,B08,19,8482,3,3,3,true,,2,ENGINE,5,8,7,Lakeshore,"(37.7175134679807, -122.480594574461)",062230167-E15
141662195,RC1,14057339,Medical Incident,06/15/2014,06/15/2014,06/15/2014 05:07:13 PM,06/15/2014 05:07:46 PM,06/15/2014 05:11:03 PM,06/15/2014 05:12:22 PM,06/15/2014 05:15:15 PM,,,Medical Examiner,06/15/2014 05:38:10 PM,700 Block of VALLEJO ST,San Francisco,94133,B01,02,1333,3,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,4,1,3,Chinatown,"(37.7984669746847, -122.409212989898)",141662195-RC1
041600121,M36,04044913,Medical Incident,06/08/2004,06/08/2004,06/08/2004 09:36:51 AM,06/08/2004 09:39:22 AM,06/08/2004 09:40:22 AM,06/08/2004 09:40:59 AM,06/08/2004 09:42:24 AM,06/08/2004 09:58:10 AM,06/08/2004 10:05:30 AM,Other,06/08/2004 10:35:12 AM,0 Block of FELL ST,SF,94102,B02,36,3111,3,3,3,true,,1,MEDIC,1,2,6,Tenderloin,"(37.7764405100838, -122.418481123408)",041600121-M36
043520268,M10,04097269,Medical Incident,12/17/2004,12/17/2004,12/17/2004 03:44:59 PM,12/17/2004 03:46:41 PM,12/17/2004 03:47:08 PM,12/17/2004 03:48:09 PM,12/17/2004 03:50:50 PM,,,No Merit,12/17/2004 03:56:11 PM,4200 Block of CALIFORNIA ST,SF,94118,B07,31,7125,3,3,3,true,,1,MEDIC,1,7,2,Inner Richmond,"(37.7852525613922, -122.462983224185)",043520268-M10
103130318,60,10100459,Medical Incident,11/09/2010,11/09/2010,11/09/2010 06:35:55 PM,11/09/2010 06:36:49 PM,11/09/2010 06:37:08 PM,11/09/2010 06:38:15 PM,11/09/2010 06:46:12 PM,11/09/2010 07:00:28 PM,11/09/2010 07:28:41 PM,Code 2 Transport,11/09/2010 07:30:30 PM,1400 Block of GREEN ST,SF,94109,B04,41,3151,3,2,2,true,,1,MEDIC,2,4,3,Russian Hill,"(37.797775009226, -122.422981282783)",103130318-60
122410293,93,12079855,Medical Incident,08/28/2012,08/28/2012,08/28/2012 07:22:36 PM,08/28/2012 07:23:42 PM,08/28/2012 07:23:59 PM,08/28/2012 07:29:47 PM,08/28/2012 07:37:29 PM,08/28/2012 07:49:34 PM,08/28/2012 08:05:18 PM,Code 2 Transport,08/28/2012 08:27:42 PM,1000 Block of INGERSON AVE,SF,94124,B10,17,6612,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.7196891289383, -122.393876588978)",122410293-93
051020119,T06,05027353,Alarms,04/12/2005,04/12/2005,04/12/2005 10:05:23 AM,04/12/2005 10:05:23 AM,04/12/2005 10:06:41 AM,04/12/2005 10:08:13 AM,,,,Other,04/12/2005 10:11:20 AM,MISSION ST/PRECITA AV,SF,94110,B06,11,5624,3,3,3,false,,1,TRUCK,2,6,9,Bernal Heights,"(37.7467751413326, -122.419121300777)",051020119-T06
093280213,E03,09099377,Medical Incident,11/24/2009,11/24/2009,11/24/2009 02:08:50 PM,11/24/2009 02:09:25 PM,11/24/2009 02:09:40 PM,11/24/2009 02:12:11 PM,11/24/2009 02:16:23 PM,,,Other,11/24/2009 02:26:49 PM,900 Block of MARKET ST,SF,94103,B03,01,2248,3,3,3,true,,1,ENGINE,3,3,6,South of Market,"(37.7826911213472, -122.409536662692)",093280213-E03
100490324,67,10015206,Medical Incident,02/18/2010,02/18/2010,02/18/2010 11:39:32 PM,02/18/2010 11:40:07 PM,02/18/2010 11:40:15 PM,02/18/2010 11:40:55 PM,02/18/2010 11:45:21 PM,02/19/2010 12:24:42 AM,02/19/2010 12:29:34 AM,Code 2 Transport,02/19/2010 01:02:04 AM,1700 Block of OFARRELL ST,SF,94115,B04,05,3623,3,3,3,true,,1,MEDIC,2,5,5,Western Addition,"(37.7831335757278, -122.43351731554)",100490324-67
012340083,E32,01072200,Alarms,08/22/2001,08/22/2001,08/22/2001 08:09:02 AM,08/22/2001 08:09:20 AM,08/22/2001 08:09:27 AM,08/22/2001 08:10:32 AM,08/22/2001 08:12:04 AM,,,Other,08/22/2001 08:20:27 AM,4000 Block of MISSION ST,SF,94112,B06,32,5633,3,3,3,true,,1,ENGINE,1,9,8,Outer Mission,"(37.7322426255479, -122.4279021087)",012340083-E32
140230084,E16,14007784,Medical Incident,01/23/2014,01/23/2014,01/23/2014 08:51:28 AM,01/23/2014 08:52:05 AM,01/23/2014 08:52:17 AM,01/23/2014 08:52:36 AM,01/23/2014 08:55:35 AM,,,Other,01/23/2014 09:22:26 AM,1100 Block of CHESTNUT ST,SF,94109,B01,16,3133,,3,3,true,Potentially Life-Threatening,1,ENGINE,1,1,2,Russian Hill,"(37.8025434262825, -122.422230940435)",140230084-E16
181621907,B01,18068721,Alarms,06/11/2018,06/11/2018,06/11/2018 01:36:44 PM,06/11/2018 01:37:37 PM,06/11/2018 01:38:01 PM,06/11/2018 01:38:53 PM,,,,Fire,06/11/2018 01:39:56 PM,1100 Block of SACRAMENTO ST,San Francisco,94108,B01,41,1414,3,3,3,false,Alarm,1,CHIEF,2,1,3,Nob Hill,"(37.7927592488818, -122.41146454410304)",181621907-B01
112850358,AM08,11094528,Medical Incident,10/12/2011,10/12/2011,10/12/2011 07:13:46 PM,10/12/2011 07:14:03 PM,10/12/2011 07:14:52 PM,,10/12/2011 07:18:15 PM,10/12/2011 07:26:25 PM,10/12/2011 07:44:11 PM,Code 2 Transport,10/12/2011 08:04:25 PM,700 Block of BEACH ST,SF,94109,B01,28,1615,3,3,3,false,,1,PRIVATE,1,1,2,Russian Hill,"(37.8064929059718, -122.421366452215)",112850358-AM08
050650234,M07,05017610,Medical Incident,03/06/2005,03/06/2005,03/06/2005 01:58:24 PM,03/06/2005 01:59:47 PM,03/06/2005 02:00:19 PM,03/06/2005 02:01:20 PM,,,,Other,03/06/2005 02:02:11 PM,1200 Block of 7TH AVE,SF,94122,B08,22,7332,3,3,3,false,,1,MEDIC,4,7,5,Inner Sunset,"(37.7646018617237, -122.46413561568)",050650234-M07
041330240,M41,04037791,Medical Incident,05/12/2004,05/12/2004,05/12/2004 02:16:34 PM,05/12/2004 02:20:32 PM,05/12/2004 02:20:39 PM,05/12/2004 02:22:24 PM,05/12/2004 02:24:51 PM,05/12/2004 02:24:53 PM,05/12/2004 02:57:42 PM,Other,05/12/2004 03:34:48 PM,700 Block of TAYLOR ST,SF,94109,B01,41,1446,3,3,3,true,,1,MEDIC,1,1,3,Nob Hill,"(37.7892649467456, -122.412049085376)",041330240-M41
071950149,E28,07055914,Vehicle Fire,07/14/2007,07/14/2007,07/14/2007 11:29:34 AM,07/14/2007 11:30:17 AM,07/14/2007 11:30:47 AM,07/14/2007 11:31:08 AM,07/14/2007 11:37:08 AM,,,Other,07/14/2007 11:43:03 AM,1200 Block of LOMBARD ST,SF,94109,B01,41,1625,3,3,3,false,,1,ENGINE,2,4,2,Russian Hill,"(37.80160394709, -122.422069171968)",071950149-E28
141030330,E08,14034911,Structure Fire,04/13/2014,04/13/2014,04/13/2014 09:11:40 PM,04/13/2014 09:13:24 PM,04/13/2014 09:13:57 PM,04/13/2014 09:14:45 PM,04/13/2014 09:17:21 PM,,,Fire,04/13/2014 09:25:44 PM,0 Block of HOWARD ST,SAN FRANCISCO,94105,B03,35,2114,3,3,3,true,Alarm,1,ENGINE,2,3,6,Financial District/South Beach,"(37.7916972492914, -122.392134062208)",141030330-E08
002980183,M18,00089377,Medical Incident,10/24/2000,10/24/2000,10/24/2000 03:55:55 PM,10/24/2000 03:56:22 PM,10/24/2000 03:57:34 PM,10/24/2000 04:00:41 PM,,,,Other,10/24/2000 04:10:33 PM,100 Block of VERMONT ST,SF,94103,B02,29,2422,3,3,3,false,,1,MEDIC,2,2,10,Mission Bay,"(37.76789826103, -122.404743414302)",002980183-M18
081520161,83,08046775,Medical Incident,05/31/2008,05/31/2008,05/31/2008 11:50:34 AM,05/31/2008 11:51:10 AM,05/31/2008 11:52:10 AM,05/31/2008 11:52:24 AM,05/31/2008 11:54:57 AM,,,SFPD,05/31/2008 12:22:00 PM,HOWARD ST/8TH ST,SF,94103,B02,36,2335,3,3,3,true,,1,MEDIC,1,2,6,South of Market,"(37.7762213544451, -122.411606113878)",081520161-83
110980388,E13,11032664,Traffic Collision,04/08/2011,04/08/2011,04/08/2011 08:23:40 PM,04/08/2011 08:24:08 PM,04/08/2011 08:24:30 PM,04/08/2011 08:25:23 PM,04/08/2011 08:27:19 PM,,,Other,04/08/2011 08:30:24 PM,MARKET ST/1ST ST,SF,94105,B03,13,2143,3,3,3,true,,1,ENGINE,1,1,6,Financial District/South Beach,"(37.7910166481298, -122.399148598133)",110980388-E13
013420105,RC2,01104665,Medical Incident,12/08/2001,12/08/2001,12/08/2001 10:08:09 AM,12/08/2001 10:09:04 AM,12/08/2001 10:09:17 AM,,12/08/2001 10:14:17 AM,,,Other,12/08/2001 11:49:41 AM,700 Block of 32ND AVE,SF,94121,B07,14,7244,3,3,3,true,,1,RESCUE CAPTAIN,1,7,1,Outer Richmond,"(37.7750238418363, -122.491960681432)",013420105-RC2
103160364,T05,10101434,Structure Fire,11/12/2010,11/12/2010,11/12/2010 10:27:34 PM,11/12/2010 10:28:13 PM,11/12/2010 10:28:28 PM,11/12/2010 10:29:47 PM,11/12/2010 11:04:28 PM,,,Other,11/12/2010 11:05:50 PM,400 Block of OAK ST,SF,94102,B02,36,3414,3,3,3,false,,1,TRUCK,9,2,5,Hayes Valley,"(37.7745478679594, -122.426728379799)",103160364-T05
031460010,E03,03041749,Medical Incident,05/26/2003,05/25/2003,05/26/2003 01:28:01 AM,05/26/2003 01:29:57 AM,05/26/2003 01:30:04 AM,05/26/2003 01:32:11 AM,05/26/2003 01:35:00 AM,,,Other,05/26/2003 01:45:24 AM,1000 Block of MARKET ST,SF,94102,B03,01,1454,3,2,2,true,,1,ENGINE,1,3,6,Tenderloin,"(37.7817615940745, -122.411058175414)",031460010-E03
010240014,E40,01007170,Structure Fire,01/24/2001,01/23/2001,01/24/2001 01:18:26 AM,01/24/2001 01:19:20 AM,01/24/2001 01:20:44 AM,01/24/2001 01:23:47 AM,01/24/2001 01:29:03 AM,,,Other,01/24/2001 02:02:31 AM,6200 Block of GEARY BLVD,SF,94121,B07,14,7213,3,3,3,false,,1,ENGINE,4,7,1,Outer Richmond,"(37.7798950898088, -122.48633674027)",010240014-E40
051430388,M43,05038366,Medical Incident,05/23/2005,05/23/2005,05/23/2005 09:43:01 PM,05/23/2005 09:44:15 PM,05/23/2005 09:44:22 PM,05/23/2005 09:45:03 PM,,05/23/2005 10:12:01 PM,05/23/2005 10:29:37 PM,Code 3 Transport,05/23/2005 11:02:11 PM,4000 Block of MISSION ST,SF,94112,B06,32,5633,E,E,3,true,,1,MEDIC,3,9,8,Outer Mission,"(37.7322426255479, -122.4279021087)",051430388-M43
121340213,T03,12044637,Structure Fire,05/13/2012,05/13/2012,05/13/2012 03:41:29 PM,05/13/2012 03:41:30 PM,05/13/2012 03:41:37 PM,05/13/2012 03:43:04 PM,05/13/2012 03:44:45 PM,,,Other,05/13/2012 03:46:19 PM,1000 Block of MARKET ST,SF,94103,B02,36,2316,3,3,3,false,Alarm,1,TRUCK,1,3,6,South of Market,"(37.7812876870909, -122.411318055371)",121340213-T03
031850015,E18,03052988,Medical Incident,07/04/2003,07/03/2003,07/04/2003 12:55:46 AM,07/04/2003 12:55:49 AM,07/04/2003 12:56:21 AM,07/04/2003 12:57:42 AM,,,,Other,07/04/2003 01:01:49 AM,GREAT HY/LINCOLN WY,SF,94122,B08,23,7722,3,3,3,true,,1,ENGINE,1,7,4,Sunset/Parkside,"(37.7640008341941, -122.510341318055)",031850015-E18
041140302,E11,04032445,Medical Incident,04/23/2004,04/23/2004,04/23/2004 04:32:45 PM,04/23/2004 04:34:11 PM,04/23/2004 04:34:58 PM,04/23/2004 04:36:23 PM,04/23/2004 04:38:50 PM,,,Other,04/23/2004 04:43:24 PM,24TH ST/MISSION ST,SF,94110,B06,11,5525,3,3,3,true,,1,ENGINE,2,6,9,Mission,"(37.7522394549791, -122.418445272851)",041140302-E11
100610235,93,10018800,Medical Incident,03/02/2010,03/02/2010,03/02/2010 03:48:05 PM,03/02/2010 03:50:36 PM,03/02/2010 03:50:49 PM,03/02/2010 03:51:13 PM,03/02/2010 03:54:20 PM,03/02/2010 04:10:51 PM,03/02/2010 04:26:58 PM,Code 2 Transport,03/02/2010 04:41:14 PM,900 Block of POTRERO AVE,SF,94110,B10,07,2553,3,3,3,true,,1,MEDIC,1,10,10,Potrero Hill,"(37.7573076100175, -122.406619802694)",100610235-93
102910315,79,10092916,Medical Incident,10/18/2010,10/18/2010,10/18/2010 07:06:43 PM,10/18/2010 07:07:11 PM,10/18/2010 07:07:24 PM,10/18/2010 07:08:25 PM,10/18/2010 07:11:39 PM,,,Patient Declined Transport,10/18/2010 07:28:28 PM,500 Block of FRANCISCO ST,SF,94133,B01,28,1434,3,2,2,true,,1,MEDIC,2,1,3,North Beach,"(37.8046368314261, -122.414251200714)",102910315-79
091880224,T15,09055800,Structure Fire,07/07/2009,07/07/2009,07/07/2009 02:12:36 PM,07/07/2009 02:13:29 PM,07/07/2009 02:14:15 PM,07/07/2009 02:15:45 PM,,,,Other,07/07/2009 02:19:24 PM,1000 Block of BRUSSELS ST,SF,94134,B10,44,6313,3,3,3,false,,1,TRUCK,9,10,10,Portola,"(37.7193060899695, -122.40240113914)",091880224-T15
142133152,B08,14073986,Structure Fire,08/01/2014,08/01/2014,08/01/2014 08:29:10 PM,08/01/2014 08:30:06 PM,08/01/2014 08:30:22 PM,,,,,Fire,08/01/2014 08:31:43 PM,200 Block of 23RD AVE,San Francisco,94121,B07,14,0717,3,3,3,false,Alarm,1,CHIEF,8,7,1,Outer Richmond,"(37.7830536727677, -122.482733528987)",142133152-B08
171811264,E13,17076422,Medical Incident,06/30/2017,06/30/2017,06/30/2017 10:55:38 AM,06/30/2017 10:57:29 AM,06/30/2017 10:58:04 AM,06/30/2017 10:58:48 AM,06/30/2017 11:04:44 AM,,,Medical Examiner,06/30/2017 11:21:29 AM,300 Block of GRANT AVE,San Francisco,94108,B01,13,1315,3,E,3,true,Potentially Life-Threatening,1,ENGINE,4,1,3,Financial District/South Beach,"(37.7903132062356, -122.405617299563)",171811264-E13
141430406,B10,14048943,Citizen Assist / Service Call,05/23/2014,05/22/2014,05/23/2014 05:01:28 AM,05/23/2014 05:03:11 AM,05/23/2014 05:03:30 AM,05/23/2014 05:07:07 AM,05/23/2014 05:13:52 AM,,,Fire,05/23/2014 05:25:15 AM,0 Block of RUTLEDGE ST,San Francisco,94110,B06,09,5672,3,3,3,false,Alarm,1,CHIEF,3,6,9,Bernal Heights,"(37.7450457798429, -122.40587332773)",141430406-B10
032030255,AR1,03058469,Outside Fire,07/22/2003,07/22/2003,07/22/2003 02:40:05 PM,07/22/2003 02:41:28 PM,07/22/2003 02:41:44 PM,,07/22/2003 03:16:26 PM,,,Other,07/22/2003 03:41:03 PM,0 Block of REARDON RD,SF,94124,B10,17,6625,3,3,3,false,,1,INVESTIGATION,1,10,10,Bayview Hunters Point,"(37.7294407135003, -122.377026608239)",032030255-AR1
070850300,E05,07024873,Medical Incident,03/26/2007,03/26/2007,03/26/2007 08:51:51 PM,03/26/2007 08:52:38 PM,03/26/2007 08:52:55 PM,03/26/2007 08:54:25 PM,03/26/2007 08:56:20 PM,,,Other,03/26/2007 09:13:34 PM,1000 Block of GOUGH ST,SF,94109,B02,05,3262,3,3,3,false,,1,ENGINE,1,2,5,Western Addition,"(37.7829471585085, -122.424133174538)",070850300-E05
042660026,RS1,04073645,Traffic Collision,09/22/2004,09/21/2004,09/22/2004 02:24:16 AM,09/22/2004 02:24:48 AM,09/22/2004 02:24:54 AM,09/22/2004 02:28:09 AM,,,,Other,09/22/2004 02:31:23 AM,100 Block of STOW LAKE DR,SF,94118,B07,A2,7158,3,3,3,false,,1,RESCUE SQUAD,6,7,1,Golden Gate Park,"(37.7697458272649, -122.472717967103)",042660026-RS1
160103330,52,16004193,Medical Incident,01/10/2016,01/10/2016,01/10/2016 09:45:14 PM,01/10/2016 09:45:59 PM,01/10/2016 09:46:57 PM,01/10/2016 09:47:16 PM,01/10/2016 10:11:06 PM,01/10/2016 10:11:07 PM,01/10/2016 10:15:58 PM,Code 2 Transport,01/10/2016 11:13:03 PM,800 Block of DIVISADERO ST,San Francisco,94117,B05,21,4151,3,3,3,true,Potentially Life-Threatening,1,MEDIC,3,5,5,Western Addition,"(37.7773095022254, -122.438391268776)",160103330-52
180193942,RC2,18008282,Medical Incident,01/19/2018,01/19/2018,01/19/2018 09:49:23 PM,01/19/2018 09:49:23 PM,01/19/2018 10:09:48 PM,01/19/2018 10:10:43 PM,01/19/2018 10:19:17 PM,,,Medical Examiner,01/19/2018 10:31:46 PM,1200 Block of 47TH AV,San Francisco,94122,B08,23,7721,I,E,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,3,8,4,Sunset/Parkside,"(37.7631799713918, -122.50712724994914)",180193942-RC2
121080033,KM15,12035651,Citizen Assist / Service Call,04/17/2012,04/16/2012,04/17/2012 04:57:25 AM,04/17/2012 04:59:17 AM,04/17/2012 04:59:51 AM,04/17/2012 05:10:23 AM,04/17/2012 05:29:43 AM,04/17/2012 05:46:13 AM,04/17/2012 05:56:23 AM,Code 2 Transport,04/17/2012 06:46:25 AM,1700 Block of 24TH AVE,SF,94122,B08,18,7446,3,3,3,false,Alarm,1,PRIVATE,2,8,4,Sunset/Parkside,"(37.7549410071203, -122.481826970133)",121080033-KM15
161432594,E03,16056503,Medical Incident,05/22/2016,05/22/2016,05/22/2016 06:00:43 PM,05/22/2016 06:03:24 PM,05/22/2016 06:04:40 PM,05/22/2016 06:06:23 PM,05/22/2016 06:08:11 PM,,,Code 2 Transport,05/22/2016 06:08:13 PM,200 Block of POWELL ST,San Francisco,94102,B03,01,1363,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,1,3,Financial District/South Beach,"(37.7868930732367, -122.408063130974)",161432594-E03
113350240,84,11110951,Medical Incident,12/01/2011,12/01/2011,12/01/2011 03:36:16 PM,12/01/2011 03:37:30 PM,12/01/2011 03:38:06 PM,12/01/2011 03:38:18 PM,,,,Other,12/01/2011 03:49:50 PM,200 Block of TURK ST,SF,94102,B03,01,1456,3,3,3,true,,1,MEDIC,2,2,6,Tenderloin,"(37.782845034474, -122.413221766738)",113350240-84
022770177,RC1,02081899,Medical Incident,10/04/2002,10/04/2002,10/04/2002 11:01:23 AM,10/04/2002 11:02:42 AM,10/04/2002 11:02:59 AM,,10/04/2002 11:07:13 AM,,,Other,10/04/2002 11:24:40 AM,1300 Block of PACIFIC AVE,SF,94109,B01,41,1565,3,3,3,true,,1,RESCUE CAPTAIN,1,1,3,Russian Hill,"(37.7954904018711, -122.417638463771)",022770177-RC1
040970379,T15,04027749,Structure Fire,04/06/2004,04/06/2004,04/06/2004 09:19:43 PM,04/06/2004 09:20:27 PM,04/06/2004 09:20:43 PM,04/06/2004 09:22:17 PM,,,,Other,04/06/2004 09:24:37 PM,200 Block of SAGAMORE ST,SF,94112,B09,33,8375,3,3,3,true,,1,TRUCK,8,9,11,Oceanview/Merced/Ingleside,"(37.7114349669499, -122.460534777512)",040970379-T15
082820222,E08,08086560,Traffic Collision,10/08/2008,10/08/2008,10/08/2008 02:15:00 PM,10/08/2008 02:20:36 PM,10/08/2008 02:21:34 PM,10/08/2008 02:22:47 PM,10/08/2008 02:31:27 PM,,,Other,10/08/2008 02:52:55 PM,0 Block of SIGNAL RD,SF,94130,B03,35,2136,2,2,2,true,,1,ENGINE,1,None,6,Treasure Island,"(37.8096730188792, -122.36633478764)",082820222-E08
012980187,M07,01091369,Medical Incident,10/25/2001,10/25/2001,10/25/2001 11:24:36 AM,10/25/2001 11:25:07 AM,10/25/2001 11:25:54 AM,,10/25/2001 11:28:05 AM,10/25/2001 11:33:46 AM,,Other,10/25/2001 12:08:36 PM,21ST ST/SOUTH VAN NESS AV,SF,94110,B06,07,5455,3,3,3,false,,1,MEDIC,2,6,9,Mission,"(37.7571666434801, -122.416719595074)",012980187-M07
043640146,E06,04100496,Medical Incident,12/29/2004,12/29/2004,12/29/2004 10:24:26 AM,12/29/2004 10:26:36 AM,12/29/2004 10:26:58 AM,12/29/2004 10:28:08 AM,12/29/2004 10:29:35 AM,,,Other,12/29/2004 10:41:16 AM,18TH ST/CASTRO ST,SF,94114,B05,06,5416,3,3,3,true,,1,ENGINE,1,5,8,Castro/Upper Market,"(37.7608889330375, -122.435000702713)",043640146-E06
133270081,E43,13110980,Medical Incident,11/23/2013,11/22/2013,11/23/2013 05:11:35 AM,11/23/2013 05:12:40 AM,11/23/2013 05:13:16 AM,11/23/2013 05:14:55 AM,,,,Other,11/23/2013 05:20:35 AM,200 Block of ARLETA AVE,SF,94134,B09,44,6312,3,3,3,false,Potentially Life-Threatening,1,ENGINE,3,9,10,Visitacion Valley,"(37.7142417894162, -122.407808656336)",133270081-E43
012740226,T12,01083962,Alarms,10/01/2001,10/01/2001,10/01/2001 01:07:44 PM,10/01/2001 01:08:05 PM,10/01/2001 01:08:18 PM,10/01/2001 01:09:35 PM,10/01/2001 01:13:10 PM,,,Other,10/01/2001 01:18:32 PM,CALL BOX: DE YOUNG MUSEUM,SF,94122,B07,31,7742,3,3,3,false,,1,TRUCK,2,7,1,Golden Gate Park,"(37.7671085383208, -122.473308119146)",012740226-T12
071610291,E44,07046167,Medical Incident,06/10/2007,06/10/2007,06/10/2007 07:53:42 PM,06/10/2007 07:55:30 PM,06/10/2007 07:55:58 PM,06/10/2007 07:56:34 PM,06/10/2007 08:00:21 PM,,06/10/2007 08:09:19 PM,Other,06/10/2007 08:09:29 PM,200 Block of REY ST,SF,94134,B09,44,6252,3,3,3,true,,1,ENGINE,1,9,10,Visitacion Valley,"(37.7097220017383, -122.412881344927)",071610291-E44
131740017,E24,13058898,Structure Fire,06/23/2013,06/22/2013,06/23/2013 01:13:49 AM,06/23/2013 01:14:53 AM,06/23/2013 01:24:36 AM,06/23/2013 01:26:49 AM,06/23/2013 01:30:49 AM,,,Other,06/23/2013 01:40:25 AM,0 Block of CUMBERLAND ST,SF,94110,B06,07,5445,3,3,3,true,Fire,1,ENGINE,12,6,8,Mission,"(37.7591515863543, -122.424733436568)",131740017-E24
160602942,55,16024029,Medical Incident,02/29/2016,02/29/2016,02/29/2016 06:36:04 PM,02/29/2016 06:36:25 PM,02/29/2016 06:37:20 PM,02/29/2016 06:37:51 PM,02/29/2016 06:43:12 PM,02/29/2016 07:03:06 PM,02/29/2016 07:12:58 PM,Code 3 Transport,02/29/2016 08:16:44 PM,2200 Block of 24TH ST,San Francisco,94107,B10,37,2556,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,10,10,Potrero Hill,"(37.7533195885646, -122.401957150636)",160602942-55
